ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Dt_year,Dt_month,Dt_day,Children,IsParent,MntTotal,Age,NumPurchaseTotal,log_Age,log_Recency,log_Income,log_Children,log_MntTotal,log_MntWines,log_MntFruits,log_MntMeatProducts,log_MntFishProducts,log_MntSweetProducts,log_MntGoldProds,log_NumPurchaseTotal
8749,1984,Graduation,In a relationship,37235.0,1,0,2014-02-01,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,3,11,0,2014,2,1,1,1,61,30,5,3.4339872044851463,4.23410650459726,10.525031314236381,0.6931471805599453,4.127134385045092,3.044522437723423,1.0986122886681098,2.302585092994046,1.6094379124341003,1.9459101490553132,3.044522437723423,1.791759469228055
1650,1960,Master,In a relationship,81843.0,0,0,2013-04-22,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,3,11,0,2013,4,22,0,0,1643,54,27,4.007333185232471,2.6390573296152584,11.31257027528645,0.0,7.404887575616125,6.659293919683638,4.465908118654584,6.2878585601617845,3.5553480614894135,4.248495242049359,4.9344739331306915,3.332204510175204
10377,1958,Master,In a relationship,46692.0,0,1,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,3,11,0,2013,6,6,1,1,397,56,15,4.04305126783455,3.6375861597263857,10.7513495394883,0.6931471805599453,5.986452005284438,5.14166355650266,1.9459101490553132,4.584967478670572,3.2188758248682006,2.5649493574615367,4.48863636973214,2.772588722239781
9206,1968,Graduation,In a relationship,77382.0,0,1,2014-01-07,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,3,11,0,2014,1,7,1,1,1121,46,26,3.8501476017100584,3.6109179126442243,11.256522397210913,0.6931471805599453,7.022868086082641,6.198478716492308,3.8918202981106265,5.44673737166631,4.727387818712341,4.663439094112067,4.90527477843843,3.295836866004329
10971,1977,Graduation,Single,37774.0,2,0,2012-09-03,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,3,11,1,2012,9,3,2,1,473,37,16,3.6375861597263857,3.367295829986474,10.53940278714094,1.0986122886681098,6.161207321695077,5.159055299214529,2.1972245773362196,4.68213122712422,2.0794415416798357,1.0986122886681098,5.176149732573829,2.833213344056216
6398,1974,Basic,In a relationship,18393.0,1,0,2014-03-29,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,2014,3,29,1,1,50,40,8,3.713572066704308,1.0986122886681098,9.819779803462643,0.6931471805599453,3.9318256327243257,2.0794415416798357,2.3978952727983707,2.6390573296152584,2.833213344056216,0.0,1.6094379124341003,2.1972245773362196
9212,1962,Master,In a relationship,72828.0,0,1,2013-02-14,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,3,11,0,2013,2,14,1,1,1678,52,28,3.970291913552122,2.8903717578961645,11.195869506512176,0.6931471805599453,7.425953657077541,7.095064377287131,0.0,5.4638318050256105,2.995732273553991,2.70805020110221,5.327876168789581,3.367295829986474
7937,1982,Graduation,In a relationship,24711.0,0,0,2014-04-18,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,3,11,0,2014,4,18,0,0,58,32,7,3.4965075614664802,4.465908118654584,10.115044234598418,0.0,4.07753744390572,2.3978952727983707,2.0794415416798357,3.258096538021482,1.9459101490553132,1.3862943611198906,2.0794415416798357,2.0794415416798357
839,1975,PhD,In a relationship,45503.0,1,0,2013-09-25,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,3,11,0,2013,9,25,1,1,170,39,9,3.6888794541139363,4.007333185232471,10.725555513162913,0.6931471805599453,5.14166355650266,4.584967478670572,1.6094379124341003,3.8066624897703196,1.9459101490553132,0.6931471805599453,2.9444389791664403,2.302585092994046
158,1945,PhD,In a relationship,71604.0,0,0,2013-11-17,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,3,11,1,2013,11,17,0,0,1196,69,17,4.248495242049359,1.3862943611198906,11.178920182912803,0.0,7.087573705557973,5.846438775057725,3.9889840465642745,6.270988431858299,4.59511985013459,4.330733340286331,4.584967478670572,2.8903717578961645
4832,1979,Graduation,In a relationship,27244.0,1,0,2014-03-07,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,3,11,0,2014,3,7,1,1,101,35,8,3.58351893845611,4.442651256490317,10.2126252970172,0.6931471805599453,4.624972813284271,1.9459101490553132,1.791759469228055,2.8903717578961645,1.3862943611198906,3.2188758248682006,3.8501476017100584,2.1972245773362196
5621,1969,Graduation,In a relationship,48752.0,1,1,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,3,11,1,2012,12,12,2,1,316,45,17,3.828641396489095,2.1972245773362196,10.794522012994118,1.0986122886681098,5.75890177387728,4.30406509320417,4.060443010546419,4.61512051684126,4.276666119016055,2.772588722239781,0.0,2.8903717578961645
1945,1962,Graduation,In a relationship,71434.0,0,1,2013-09-18,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,3,11,0,2013,9,18,1,1,1400,52,21,3.970291913552122,1.6094379124341003,11.176543224299259,0.6931471805599453,7.244941546337007,6.568077911411976,3.6109179126442243,5.384495062789089,5.153291594497779,4.574710978503383,5.1298987149230735,3.091042453358316
5147,1948,Graduation,Single,90842.0,0,0,2013-07-29,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,3,11,0,2013,7,29,0,0,1424,66,27,4.204692619390966,4.060443010546419,11.416888020773253,0.0,7.261927092702751,6.652863029353347,4.2626798770413155,4.77912349311153,5.209486152841421,5.236441962829949,4.543294782270004,3.332204510175204
2535,1978,Master,In a relationship,88097.0,1,0,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,3,11,1,2012,8,18,1,1,844,36,20,3.6109179126442243,3.2188758248682006,11.386205110190993,0.6931471805599453,6.739336627357174,5.099866427824199,0.0,6.175867270105761,0.0,4.844187086458591,4.330733340286331,3.044522437723423
11039,1975,Graduation,In a relationship,51948.0,0,1,2013-09-17,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,3,11,0,2013,9,17,1,1,311,39,13,3.6888794541139363,3.9512437185814275,10.858017747063952,0.6931471805599453,5.7430031878094825,4.418840607796598,3.5263605246161616,4.007333185232471,4.276666119016055,3.4339872044851463,3.7376696182833684,2.6390573296152584
9495,1982,Graduation,In a relationship,71853.0,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,2013,5,8,0,0,1149,32,17,3.4965075614664802,3.4011973816621555,11.182391561495495,0.0,7.047517221357296,5.883322388488279,4.6913478822291435,6.025865973825314,4.955827057601261,4.584967478670572,3.4965075614664802,2.8903717578961645
9635,1983,Master,In a relationship,35876.0,0,0,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,3,11,0,2014,4,20,0,0,129,31,8,3.4657359027997265,2.6390573296152584,10.487851700636917,0.0,4.867534450455582,4.204692619390966,1.0986122886681098,3.713572066704308,1.6094379124341003,1.3862943611198906,2.70805020110221,2.1972245773362196
2173,1952,Graduation,Single,40049.0,0,1,2013-10-16,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,2013,10,16,1,1,32,62,5,4.143134726391533,3.1780538303479458,10.597883952496506,0.6931471805599453,3.4965075614664802,2.6390573296152584,1.9459101490553132,2.0794415416798357,0.0,1.3862943611198906,1.3862943611198906,1.791759469228055
942,1982,Graduation,Single,39660.0,1,0,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,3,11,1,2012,8,8,1,1,299,32,14,3.4965075614664802,3.6109179126442243,10.588123616077645,0.6931471805599453,5.703782474656201,4.941642422609304,2.6390573296152584,4.3694478524670215,3.044522437723423,2.6390573296152584,3.6109179126442243,2.70805020110221
9386,1962,Graduation,In a relationship,50127.0,0,1,2014-05-29,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,3,11,0,2014,5,29,1,1,320,52,13,3.970291913552122,4.48863636973214,10.822335013191973,0.6931471805599453,5.771441123130016,5.616771097666572,0.0,3.091042453358316,1.6094379124341003,1.9459101490553132,2.772588722239781,2.6390573296152584
5510,1977,Master,In a relationship,43263.0,0,1,2012-11-21,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,3,11,0,2012,11,21,1,1,441,37,16,3.6375861597263857,1.0986122886681098,10.675076159402636,0.6931471805599453,6.091309882077698,5.572154032177765,1.9459101490553132,4.127134385045092,0.0,2.3978952727983707,4.634728988229636,2.833213344056216
873,1949,Master,In a relationship,62845.0,1,1,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,3,11,1,2012,10,1,2,1,1178,65,28,4.189654742026425,1.3862943611198906,11.04844256839719,1.0986122886681098,7.072421900537371,7.003065458786462,0.0,3.828641396489095,0.0,0.0,3.5553480614894135,3.367295829986474
2253,1990,Graduation,In a relationship,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,2013,2,16,0,0,85,24,6,3.2188758248682006,2.772588722239781,9.848503244203368,0.0,4.454347296253507,3.4965075614664802,0.0,2.1972245773362196,3.1780538303479458,1.6094379124341003,2.9444389791664403,1.9459101490553132
5181,1982,Basic,Single,24367.0,1,0,2013-03-20,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,2013,3,20,1,1,24,32,4,3.4965075614664802,4.07753744390572,10.101026075134943,0.6931471805599453,3.2188758248682006,1.0986122886681098,1.6094379124341003,1.0986122886681098,0.0,2.4849066497880004,1.791759469228055,1.6094379124341003
979,1975,Graduation,Single,33249.0,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,2013,2,20,1,1,112,39,8,3.6888794541139363,2.4849066497880004,10.411810046084,0.6931471805599453,4.727387818712341,1.9459101490553132,2.3978952727983707,3.091042453358316,2.995732273553991,2.70805020110221,3.7612001156935624,2.1972245773362196
10390,1959,2n Cycle,In a relationship,26887.0,0,1,2013-02-10,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,3,11,0,2013,2,10,1,1,30,55,5,4.02535169073515,3.332204510175204,10.199435369404942,0.6931471805599453,3.4339872044851463,1.9459101490553132,2.0794415416798357,1.6094379124341003,1.3862943611198906,1.6094379124341003,1.9459101490553132,1.791759469228055
4698,1983,PhD,In a relationship,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,2013,6,20,0,0,410,31,16,3.4657359027997265,3.4965075614664802,10.822793733370741,0.0,6.018593214496234,4.912654885736052,3.8501476017100584,4.532599493153256,4.189654742026425,4.127134385045092,2.4849066497880004,2.833213344056216
7793,1976,Graduation,In a relationship,62061.0,0,1,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,3,11,0,2013,8,31,1,1,800,38,24,3.6635616461296463,2.5649493574615367,11.035889164360313,0.6931471805599453,6.68586094706836,6.464588303689961,2.0794415416798357,4.442651256490317,0.0,3.4339872044851463,3.6635616461296463,3.2188758248682006
1745,1962,PhD,Single,85696.0,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,2013,5,3,0,0,1313,52,20,3.970291913552122,4.48863636973214,11.358573098138846,0.0,7.1808311990445555,6.5722825426940075,4.343805421853684,5.981414211254481,4.762173934797756,0.0,2.5649493574615367,3.044522437723423
10590,1956,PhD,In a relationship,76542.0,0,0,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,3,11,0,2013,3,30,0,0,1483,58,23,4.07753744390572,4.5217885770490405,11.245607953403638,0.0,7.302496423727326,6.678342114654332,4.30406509320417,6.352629396319567,0.0,3.4011973816621555,2.70805020110221,3.1780538303479458
5080,1993,Graduation,Single,70515.0,0,0,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,3,11,1,2013,10,21,0,0,1258,21,17,3.091042453358316,2.5649493574615367,11.163594913405634,0.0,7.138073034044347,6.042632833682381,0.0,6.115892125483034,5.209486152841421,4.174387269895637,4.948759890378168,2.8903717578961645
8369,1987,Graduation,In a relationship,18227.0,1,0,2012-11-08,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,3,11,0,2012,11,8,1,1,28,27,4,3.332204510175204,3.091042453358316,9.810714152383774,0.6931471805599453,3.367295829986474,0.6931471805599453,1.0986122886681098,2.0794415416798357,1.6094379124341003,1.3862943611198906,2.4849066497880004,1.6094379124341003
5232,1965,Graduation,In a relationship,69139.0,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0,2014,1,27,1,1,227,49,11,3.912023005428146,3.1780538303479458,11.143888713475615,0.6931471805599453,5.429345628954441,4.465908118654584,2.5649493574615367,4.330733340286331,3.5263605246161616,2.772588722239781,1.9459101490553132,2.4849066497880004
2407,1982,Graduation,In a relationship,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,2012,11,9,0,0,1555,32,20,3.4965075614664802,2.3978952727983707,11.14345471708544,0.0,7.349873704738337,6.714170529909472,3.258096538021482,6.131226489483141,4.8283137373023015,3.4011973816621555,4.564348191467836,3.044522437723423
3834,1962,Graduation,Single,69627.0,0,1,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,3,11,0,2013,3,17,1,1,861,52,23,3.970291913552122,3.58351893845611,11.1509220642726,0.6931471805599453,6.759255270663693,5.44673737166631,5.087596335232384,5.375278407684165,5.147494476813453,3.4339872044851463,3.9889840465642745,3.1780538303479458
7912,1978,Graduation,In a relationship,38136.0,1,0,2013-04-22,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,3,11,0,2013,4,22,1,1,103,36,8,3.6109179126442243,4.248495242049359,10.548940218483393,0.6931471805599453,4.6443908991413725,2.1972245773362196,2.772588722239781,3.332204510175204,0.0,3.044522437723423,3.5263605246161616,2.1972245773362196
7712,1946,PhD,Single,62159.0,0,0,2014-04-28,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,3,11,0,2014,4,28,0,0,634,68,19,4.23410650459726,4.23410650459726,11.03746698504153,0.0,6.453624998892692,5.209486152841421,2.8903717578961645,5.560681631015528,4.356708826689592,4.2626798770413155,3.4011973816621555,2.995732273553991
1065,1963,Graduation,Single,80695.0,0,0,2013-12-29,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,3,11,0,2013,12,29,0,0,1918,51,19,3.9512437185814275,4.454347296253507,11.298444286734671,0.0,7.5595594960077,6.324358962381311,4.867534450455582,6.892641641172089,5.267858159063328,3.6375861597263857,2.9444389791664403,2.995732273553991
7275,1971,Master,Single,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,2013,10,4,2,1,131,43,10,3.784189633918261,3.5553480614894135,10.413823056212888,1.0986122886681098,4.882801922586371,4.382026634673881,0.6931471805599453,3.4657359027997265,1.6094379124341003,1.6094379124341003,2.5649493574615367,2.3978952727983707
1343,1968,Graduation,In a relationship,58554.0,1,1,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,3,11,0,2012,9,26,2,1,586,46,22,3.8501476017100584,4.02535169073515,10.977721762476238,1.0986122886681098,6.375024819828097,5.910796644040527,3.2188758248682006,4.23410650459726,3.6635616461296463,0.0,4.48863636973214,3.1354942159291497
1384,1992,Basic,In a relationship,17256.0,1,0,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,3,11,0,2013,11,23,1,1,62,22,7,3.1354942159291497,2.3978952727983707,9.75597313724758,0.6931471805599453,4.143134726391533,1.9459101490553132,1.6094379124341003,2.70805020110221,2.1972245773362196,2.1972245773362196,3.1354942159291497,2.0794415416798357
9967,1974,Graduation,Single,53034.0,1,1,2013-05-30,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,3,11,0,2013,5,30,2,1,447,40,22,3.713572066704308,3.4339872044851463,10.878707351939571,1.0986122886681098,6.104793232414985,5.081404364984463,2.772588722239781,5.2832037287379885,2.772588722239781,2.4849066497880004,3.9318256327243257,3.1354942159291497
6181,1950,2n Cycle,In a relationship,52203.0,0,0,2012-07-31,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,3,11,0,2012,7,31,0,0,939,64,27,4.174387269895637,3.6109179126442243,10.862914399287419,0.0,6.84587987526405,6.192362489474872,3.091042453358316,5.476463551931511,4.04305126783455,4.6913478822291435,3.367295829986474,3.332204510175204
10507,1977,2n Cycle,Single,59601.0,0,1,2013-07-25,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,3,11,0,2013,7,25,1,1,797,37,15,3.6375861597263857,2.70805020110221,10.995444409537395,0.6931471805599453,6.682108597449809,6.539585955617669,2.0794415416798357,4.248495242049359,0.0,2.0794415416798357,3.1780538303479458,2.772588722239781
2674,1958,Master,Single,75154.0,0,1,2012-09-04,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,3,11,1,2012,9,4,1,1,1143,56,16,4.04305126783455,4.382026634673881,11.227307926567326,0.6931471805599453,7.042286171939743,6.298949246855942,2.3978952727983707,5.327876168789581,5.081404364984463,4.969813299576001,4.418840607796598,2.833213344056216
2698,1976,Graduation,Single,47025.0,0,1,2013-11-07,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,3,11,0,2013,11,7,1,1,415,38,17,3.6635616461296463,3.970291913552122,10.75845591922755,0.6931471805599453,6.030685260261263,5.541263545158426,2.0794415416798357,4.6913478822291435,3.044522437723423,0.0,3.295836866004329,2.8903717578961645
3231,1973,Graduation,In a relationship,37971.0,1,0,2013-11-25,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,2013,11,25,1,1,30,41,5,3.7376696182833684,4.584967478670572,10.54460432500169,0.6931471805599453,3.4339872044851463,1.791759469228055,1.6094379124341003,2.3978952727983707,1.0986122886681098,1.0986122886681098,2.0794415416798357,1.791759469228055
4096,1968,Master,Single,41335.0,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,2013,12,26,1,1,187,46,12,3.8501476017100584,3.2188758248682006,10.62948906996702,0.6931471805599453,5.236441962829949,4.727387818712341,2.995732273553991,3.091042453358316,2.833213344056216,2.70805020110221,1.791759469228055,2.5649493574615367
10476,1958,Graduation,In a relationship,67267.0,0,1,2014-05-13,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,3,11,0,2014,5,13,1,1,251,56,11,4.04305126783455,0.0,11.11643991964264,0.6931471805599453,5.529429087511423,4.90527477843843,2.4849066497880004,4.0943445622221,2.772588722239781,1.0986122886681098,3.4339872044851463,2.4849066497880004
5948,1975,Graduation,Single,57338.0,0,1,2014-04-29,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,3,11,0,2014,4,29,1,1,237,39,12,3.6888794541139363,4.574710978503383,10.956736299452707,0.6931471805599453,5.472270673671475,4.969813299576001,1.9459101490553132,3.970291913552122,2.4849066497880004,2.1972245773362196,2.8903717578961645,2.5649493574615367
9140,1960,2n Cycle,In a relationship,50523.0,1,1,2013-12-25,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,3,11,0,2013,12,25,2,1,91,54,8,4.007333185232471,4.499809670330265,10.830203749893865,1.0986122886681098,4.5217885770490405,3.9512437185814275,1.6094379124341003,3.2188758248682006,1.6094379124341003,2.0794415416798357,0.6931471805599453,2.1972245773362196
10258,1965,Master,Single,35791.0,2,1,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,2013,5,6,3,1,35,49,6,3.912023005428146,4.553876891600541,10.485479683729912,1.3862943611198906,3.58351893845611,3.332204510175204,0.0,1.791759469228055,0.0,0.0,1.3862943611198906,1.9459101490553132
5675,1960,PhD,Single,50611.0,0,1,2012-10-04,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,0,2012,10,4,1,1,493,54,22,4.007333185232471,4.59511985013459,10.831943981309154,0.6931471805599453,6.202535517187923,6.131226489483141,0.0,3.2188758248682006,1.9459101490553132,0.0,1.6094379124341003,3.1354942159291497
4743,1969,PhD,In a relationship,56242.0,0,1,2013-03-03,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,3,11,0,2013,3,3,1,1,971,45,28,3.828641396489095,4.290459441148391,10.93743686787837,0.6931471805599453,6.879355804460439,6.536691597591305,2.1972245773362196,5.123963979403259,2.4849066497880004,2.1972245773362196,4.48863636973214,3.367295829986474
8805,1960,Graduation,Single,48904.0,0,1,2012-12-02,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,3,11,0,2012,12,2,1,1,371,54,17,4.007333185232471,0.6931471805599453,10.797634919724594,0.6931471805599453,5.918893854273146,5.648974238161206,2.3978952727983707,3.6635616461296463,0.0,2.6390573296152584,3.332204510175204,2.8903717578961645
1542,1975,Graduation,Single,56243.0,1,2,2013-12-30,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,3,11,0,2013,12,30,3,1,396,39,20,3.6888794541139363,3.295836866004329,10.937454647710707,1.3862943611198906,5.983936280687191,5.8522024797744745,0.0,3.58351893845611,1.6094379124341003,1.3862943611198906,2.0794415416798357,3.044522437723423
6770,1985,Graduation,In a relationship,21355.0,1,0,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,3,11,1,2013,8,20,1,1,68,29,7,3.4011973816621555,1.791759469228055,9.969088009620076,0.6931471805599453,4.23410650459726,1.791759469228055,2.6390573296152584,2.70805020110221,0.0,1.791759469228055,3.4657359027997265,2.0794415416798357
8773,1971,Master,In a relationship,57420.0,0,1,2013-06-25,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,3,11,0,2013,6,25,1,1,322,43,15,3.784189633918261,3.1354942159291497,10.958165369058063,0.6931471805599453,5.777652323222656,5.638354669333745,0.0,2.9444389791664403,0.0,0.0,3.2188758248682006,2.772588722239781
10420,1955,Master,Single,46390.0,0,1,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,3,11,0,2014,5,5,1,1,222,59,10,4.0943445622221,4.04305126783455,10.744860753883362,0.6931471805599453,5.407171771460119,4.564348191467836,2.70805020110221,4.174387269895637,1.0986122886681098,2.302585092994046,3.6635616461296463,2.3978952727983707
7514,1956,2n Cycle,In a relationship,54342.0,1,1,2013-07-03,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,3,11,0,2013,7,3,2,1,177,58,12,4.07753744390572,4.31748811353631,10.903071089406382,1.0986122886681098,5.181783550292085,4.442651256490317,2.3978952727983707,3.5553480614894135,2.4849066497880004,2.3978952727983707,3.367295829986474,2.5649493574615367
793,1973,Graduation,In a relationship,20895.0,1,0,2012-10-06,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,3,11,0,2012,10,6,1,1,45,41,6,3.7376696182833684,3.2188758248682006,9.947313032076158,0.6931471805599453,3.828641396489095,2.9444389791664403,1.3862943611198906,2.8903717578961645,1.3862943611198906,0.0,1.6094379124341003,1.9459101490553132
10909,1948,Graduation,In a relationship,92344.0,0,0,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,3,11,0,2014,1,15,0,0,1899,66,20,4.204692619390966,2.302585092994046,11.433286842310011,0.0,7.549609165154532,6.900730664045173,3.2188758248682006,6.543911845564792,3.9512437185814275,2.995732273553991,4.787491742782046,3.044522437723423
8702,1976,2n Cycle,In a relationship,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2013,8,20,2,1,22,38,6,3.6635616461296463,2.3978952727983707,10.200178919145497,1.0986122886681098,3.1354942159291497,2.302585092994046,0.6931471805599453,2.0794415416798357,0.0,1.3862943611198906,1.0986122886681098,1.9459101490553132
4791,1980,Graduation,In a relationship,44964.0,1,1,2012-12-16,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,2012,12,16,2,1,41,34,5,3.5553480614894135,3.58351893845611,10.713639688348616,1.0986122886681098,3.7376696182833684,2.995732273553991,0.6931471805599453,2.8903717578961645,1.0986122886681098,0.0,1.0986122886681098,1.791759469228055
2963,1979,Graduation,In a relationship,75507.0,0,0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,2014,5,2,0,0,1440,35,21,3.58351893845611,4.04305126783455,11.231993889888624,0.0,7.273092595999522,6.565264970035361,4.543294782270004,5.926926025970411,4.653960350157523,4.394449154672439,4.394449154672439,3.091042453358316
8216,1972,Master,In a relationship,53761.0,1,1,2013-10-11,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,3,11,0,2013,10,11,2,1,325,42,17,3.7612001156935624,2.0794415416798357,10.892322176885992,1.0986122886681098,5.786897381366708,5.0689042022202315,0.0,4.343805421853684,2.6390573296152584,2.0794415416798357,4.276666119016055,2.8903717578961645
8140,1973,Graduation,In a relationship,22682.0,1,0,2013-10-03,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,3,11,0,2013,10,3,1,1,95,41,10,3.7376696182833684,3.9512437185814275,10.02937102422638,0.6931471805599453,4.564348191467836,2.3978952727983707,2.70805020110221,3.4011973816621555,1.6094379124341003,1.0986122886681098,3.6109179126442243,2.3978952727983707
10146,1972,PhD,In a relationship,38887.0,1,0,2014-03-02,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2014,3,2,1,1,42,42,5,3.7612001156935624,2.8903717578961645,10.568440998725292,0.6931471805599453,3.7612001156935624,3.258096538021482,0.6931471805599453,2.6390573296152584,0.0,0.0,1.3862943611198906,1.791759469228055
5289,1975,2n Cycle,Single,41658.0,1,1,2012-11-09,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,3,11,0,2012,11,9,2,1,72,39,6,3.6888794541139363,3.4339872044851463,10.637272710686252,1.0986122886681098,4.290459441148391,2.1972245773362196,1.6094379124341003,2.5649493574615367,2.772588722239781,1.6094379124341003,3.4011973816621555,1.9459101490553132
2587,1972,PhD,In a relationship,29791.0,1,0,2014-05-15,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,2014,5,15,1,1,20,42,7,3.7612001156935624,3.091042453358316,10.301995180076794,0.6931471805599453,3.044522437723423,2.70805020110221,0.0,1.9459101490553132,0.0,0.0,0.0,2.0794415416798357
4405,1956,Master,In a relationship,63915.0,0,2,2013-07-30,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,3,11,0,2013,7,30,2,1,789,58,23,4.07753744390572,1.0986122886681098,11.065325000259278,1.0986122886681098,6.672032945461067,6.434546518787453,2.0794415416798357,4.7535901911063645,3.4339872044851463,0.0,2.772588722239781,3.1780538303479458
